Der Versuch Tomaten Reifegradbestimmung wurde mit dem Dpark fun NIR Triad durchgeführt. der misst 18 wellenlängen von 410 bis 940 nm. Die Umgebung war verdunkerlt und Klimatisiert auf 22°C.  Die Studenten  Leonhard, Samuel, Frederik und Luzia aheb die Messungen durchgeführt. Zur Kallibreirung wurde ein Refraktometer benutzt und der Frucktose gehalt der Früchte gemessen.Zielsetzung kalibreirung des NIR Sensors zu finden die am besten zu den gemessenen Daten passt

Counter;Messobjekt;Kurz;Tomate;Rispe;Reihe;Tag;Brix;Temp0;Temp1;Temp2;A_410;B_435;C_460;D_485;E_510;F_535;G_560;H_585;R_610;I_645;S_680;J_705;T_730;U_760;V_810;W_860;K_900;L_940
1204;40302T5;4To3Ri2Re5Ta;4To;3Ri;2Re;5Ta;6.2;39;46;36;1805.30;2178.87;4494.87;2154.08;5008.09;8953.92;612.84;1236.32;32591.95;3849.81;6132.63;1472.97;3097.77;1627.74;4397.00;8602.32;3123.49;1322.84
1205;40302T5;4To3Ri2Re5Ta;4To;3Ri;2Re;5Ta;6.2;39;46;36;1284.04;1513.88;3010.03;1112.31;6542.33;5653.92;765.75;1677.21;26307.75;3340.74;7221.17;1383.16;2708.73;1615.78;4888.62;7417.45;3143.21;1633.19
1206;40302T5;4To3Ri2Re5Ta;4To;3Ri;2Re;5Ta;6.2;39;46;36;1157.18;2477.97;2739.98;1500.29;2958.21;7037.79;721.21;1605.33;32983.78;4777.39;9704.78;1420.17;3145.35;1847.86;5224.48;9151.59;3807.19;1492.38
1207;40302T5;4To3Ri2Re5Ta;4To;3Ri;2Re;5Ta;6.2;39;46;36;1693.89;2405.37;4861.99;2973.90;4287.54;10422.39;508.70;998.71;34591.00;3261.94;9334.51;1373.69;3451.52;1813.56;4821.29;9265.93;2885.50;1211.72
1208;40302T5;4To3Ri2Re5Ta;4To;3Ri;2Re;5Ta;6.2;39;46;35;795.31;919.56;1481.95;1348.02;5601.22;9097.03;369.63;688.15;26937.65;2079.83;10405.85;956.26;3464.56;2042.45;5604.96;10246.78;2317.97;1264.41
1209;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;43;35;654.62;2074.33;9172.34;1392.75;10784.41;17302.26;1027.03;1901.94;13942.10;4179.23;2073.89;1428.29;1710.41;785.56;2258.53;2188.13;4217.70;1798.91
1210;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;44;35;1709.34;4900.76;9576.95;2591.95;6034.89;12057.23;1011.37;1855.28;23436.17;4052.46;7204.99;1255.90;2397.95;1473.82;3779.64;6035.30;3449.50;1545.07
1211;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;37;44;35;704.23;3346.22;9090.65;1464.16;4775.60;9474.90;456.92;736.96;19982.54;4002.04;7732.06;676.46;2178.49;1455.48;4517.88;8382.61;3842.40;1231.84
1212;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;37;44;35;649.74;1151.87;1696.27;2377.75;3280.85;4750.14;992.11;1925.01;25585.58;5592.38;4725.43;1507.72;2585.95;1582.28;3429.18;8797.37;5056.31;1764.42
1213;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;825.39;1781.04;5589.52;1986.33;2597.56;4891.13;1080.60;2317.09;24233.52;5077.93;6504.92;1699.96;2061.86;1131.68;4492.73;6205.69;4116.30;2179.19
1214;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1038.45;6554.03;2615.04;4445.80;2712.31;10449.18;1095.65;2010.29;22506.70;4514.04;8231.81;1290.65;2239.11;1299.16;5744.50;5029.79;4157.14;1702.16
1215;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;720.49;2819.65;8201.67;1811.70;3660.87;6399.79;1374.99;2763.88;35176.47;5126.88;6970.28;1770.81;2998.79;1775.28;3986.51;8179.71;4132.50;1853.51
1216;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;37;45;35;610.71;1076.37;3296.43;1749.76;2527.51;4911.58;1660.94;3155.42;24439.69;4137.63;7719.92;1952.68;2164.68;1177.14;5184.73;6138.43;3993.79;2104.47
1217;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1211.66;1844.92;4891.79;1845.25;3868.77;8218.63;794.65;1579.59;23910.02;3172.36;7914.15;1268.09;2345.77;1417.20;4890.25;7566.54;3130.53;1552.73
1218;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1122.21;2291.15;3586.67;1110.59;2903.07;8339.88;1156.46;2473.17;29997.16;4095.53;6075.98;1589.40;2593.63;1535.23;4436.75;8319.83;3898.03;1774.96
1219;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1467.01;4742.01;8465.96;2104.19;4736.85;11503.12;810.30;1521.13;21014.53;4231.12;7463.97;1140.83;2285.15;1386.89;4332.91;5760.66;3926.89;1569.97
1220;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;761.15;1482.91;1811.60;1570.83;4087.84;6264.43;877.73;1874.05;28137.08;3829.74;6922.73;1549.23;2851.45;1661.24;4822.91;8708.81;3636.80;1969.41
1221;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;459.46;1243.82;4188.29;1355.76;3790.53;4111.43;862.68;1830.61;21491.80;3718.14;6079.02;1430.55;1840.86;1092.60;3738.26;7004.94;3709.32;1760.59
1222;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;387.89;845.03;3309.89;1200.92;3445.53;3414.21;983.08;1908.38;21303.85;4263.92;4561.54;1615.57;1951.36;1133.28;3573.58;6521.80;4570.46;1718.44
1223;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;639.99;2588.31;4633.26;1431.47;2485.79;7194.30;955.99;1856.35;19733.09;2512.04;5983.92;1227.47;2008.91;1248.92;4250.98;6153.00;3034.07;1670.55
1224;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;529.39;1119.92;10377.51;1314.47;4256.24;3749.78;1172.71;2554.16;28485.63;3052.93;8409.86;1877.31;2335.03;1265.67;4697.98;7076.68;2825.65;2217.50
1225;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;470.84;895.36;2048.02;1676.64;2745.84;3924.61;835.59;1588.17;24940.87;3377.46;6568.66;1484.25;2350.38;1402.84;4582.78;8303.02;3510.76;1526.87
1226;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;679.83;1662.95;3799.06;2242.69;3469.37;5203.44;878.33;1630.54;20367.54;2858.60;7287.94;1287.95;2133.22;1286.40;5155.53;6757.20;3093.92;1484.72
1227;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1006.74;4334.51;2714.03;2264.19;2160.16;9750.54;980.07;1893.90;19217.09;4001.55;7598.52;1179.64;1973.61;1226.59;5224.48;5713.58;3994.49;1618.82
1228;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;901.83;3536.91;8073.85;1783.31;4590.81;7471.35;1223.28;2346.05;30740.97;3474.37;7469.03;1722.98;2512.29;1500.94;4349.95;7747.02;3273.47;1705.99
1229;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;730.25;1255.44;8098.84;2333.01;3910.49;4953.17;1196.79;2440.45;27822.70;3289.35;7966.76;1833.09;2574.44;1484.19;4423.77;7458.93;3143.91;1891.82
1230;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;728.62;1558.41;2407.45;1342.00;2651.95;6313.07;959.00;1999.56;26562.90;3347.60;7724.97;1549.23;2355.75;1417.20;5107.66;8257.06;3329.09;1719.40
1231;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1166.12;1895.26;3732.75;1467.60;2540.93;8423.07;813.91;1610.70;26521.89;4486.14;6540.33;1240.11;2498.48;1510.51;4512.20;8538.42;3971.96;1503.88
1232;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;522.07;1044.42;1918.27;2041.39;2038.70;6865.07;1132.98;2018.33;27282.78;6743.65;2071.86;1742.38;2670.36;1463.45;2280.44;7363.65;5241.49;1625.53
1233;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;946.56;3550.46;12303.47;2343.34;6530.41;8769.92;960.20;2055.88;21290.18;2929.09;4839.74;1324.50;1960.57;1071.87;2917.27;4908.72;2809.45;1926.31
1234;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;416.36;1548.73;4046.06;3301.66;2507.40;9897.18;1252.18;3117.88;25091.23;5424.98;7216.11;1982.01;2747.86;1366.95;4480.56;5547.68;4735.93;2696.44
1235;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;671.70;1093.79;1634.76;1052.95;2581.91;4840.38;969.84;1909.99;24662.94;3261.94;6202.44;1539.31;2315.85;1360.57;4812.37;7947.67;3359.37;1757.72
1236;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1049.84;1450.00;4813.94;4043.20;3486.51;6351.14;1290.10;2525.73;20195.55;4749.98;6244.93;1908.90;1925.27;1054.32;4259.09;5108.26;4238.12;1996.23
1237;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;2152.53;4805.90;7410.72;1597.49;4983.50;11963.47;1219.07;2201.77;31169.26;5586.02;5882.76;1551.94;2961.19;1788.84;3609.27;7371.49;4371.20;1481.85
1238;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1050.65;2689.95;6582.29;1655.13;4168.31;11790.04;800.67;1517.37;23435.04;4802.35;6850.91;1177.38;2379.54;1521.67;4227.45;7298.63;4069.13;1498.13
1239;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;500.93;984.41;5113.79;1139.84;2949.26;4803.72;808.50;1534.00;29368.40;4413.21;7733.07;1355.19;2813.09;1718.66;4627.40;10340.94;4112.78;1571.89
1240;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;535.90;1169.29;2263.29;2705.50;2983.54;4397.65;894.58;1721.19;19069.02;4917.38;5107.83;1333.98;1891.51;1088.62;3934.59;6009.52;4636.65;1892.78
1241;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1068.54;1810.08;3882.68;1807.40;3484.27;6602.11;1090.84;2170.66;23494.27;2923.70;9260.66;1615.57;2155.47;1203.46;5579.81;5980.37;2816.49;1873.62
1242;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;3338.98;4357.74;3994.16;3919.32;6406.71;14019.89;1202.21;2363.21;30275.10;3569.82;10473.63;1810.52;3142.28;1743.38;5482.46;6802.04;2789.74;1722.28
1243;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;2368.84;3896.99;2776.50;1660.29;2130.36;11899.32;1191.37;2422.75;32790.14;5824.40;9231.32;1728.39;2927.42;1752.95;5729.90;7724.60;4138.13;1674.38
1244;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1793.91;3242.65;11796.99;1214.68;7364.96;11333.92;771.17;1440.13;28691.80;4413.21;7833.22;1153.46;3166.83;2076.75;4166.61;9893.67;3465.69;1268.24
1245;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;542.40;1851.70;3244.53;2248.71;2895.61;4994.77;813.91;1518.98;26811.21;2559.52;7155.41;1374.14;2688.01;1594.25;4350.76;8799.61;2757.35;1573.80
1246;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;765.22;1643.59;4892.75;1775.57;4848.63;5096.99;1051.11;2336.93;22273.19;4002.04;5215.07;1845.27;1912.22;1031.99;3569.52;5422.13;4060.68;2237.62
1247;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;1014.87;2029.80;4501.60;2595.39;4514.06;5928.16;999.33;1964.70;28994.79;3664.78;8219.67;1688.23;2836.88;1662.04;5071.97;7312.08;3096.73;1585.30
1248;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;2355.02;4161.24;16622.46;2173.01;9285.19;10210.19;1582.08;3361.39;34627.45;5589.93;9078.57;2297.00;2924.35;1647.68;4517.07;6780.74;3586.80;2145.66
1249;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;39;46;35;890.45;1310.61;2200.82;4231.60;3830.02;4697.97;1575.46;3262.70;24568.40;5270.79;7182.73;2484.73;2384.91;1238.55;4513.01;4656.51;4179.67;2203.13
1250;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;39;46;35;1172.63;3182.64;4924.46;3839.32;4386.64;7862.61;1202.21;2316.01;26990.04;3296.20;8991.56;1862.42;2738.66;1536.03;5256.12;6923.11;3012.94;1739.52
1251;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;39;46;35;1196.21;1586.48;3180.14;2477.54;3876.22;7162.57;1772.91;3506.20;34026.02;6546.39;5850.38;2355.22;3466.10;1972.27;3807.22;8014.93;4740.16;1884.16
1252;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;1631.27;1919.46;9949.84;1355.76;5386.62;7619.40;1090.24;2456.54;31010.93;3667.23;7851.43;1792.47;2799.28;1620.56;4110.63;8047.44;3296.70;2001.98
1253;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;39;46;35;1293.80;2097.56;7394.38;1249.95;6788.97;7949.33;1169.10;2616.91;30508.60;4861.58;8035.55;1857.01;3485.28;2121.41;4345.89;7914.04;3766.35;1953.13
1254;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;1134.41;2663.81;7130.09;3595.01;7065.42;7651.83;1217.86;2521.98;28850.13;4860.11;6655.66;2013.60;2684.17;1449.10;3997.87;6442.21;4390.21;2001.98
1255;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;46;35;2411.94;3200.06;14141.01;2291.72;5849.35;13580.69;746.49;1395.62;25792.89;3714.71;5069.39;1137.67;2753.23;1618.17;3378.88;6808.77;3660.03;1401.38
1256;50302T5;5To3Ri2Re5Ta;5To;3Ri;2Re;5Ta;6.4;38;45;35;970.96;7020.58;8039.25;3368.76;4345.66;9388.19;973.45;2188.36;26484.30;4965.35;6671.84;1451.76;2417.90;1350.20;4279.37;6465.75;3995.19;1989.53
1000;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;28;33;26;287.87;606.91;1873.10;1315.33;4920.16;9890.83;1374.38;2388.42;10726.54;1885.99;2443.14;654.35;1962.87;1142.85;2211.48;2571.50;1814.53;940.64
1001;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;28;34;26;365.13;694.99;1703.00;1486.52;4361.30;11171.07;1540.54;2680.21;12074.04;1688.73;2268.12;736.03;2222.23;1264.87;2068.70;2571.50;1796.92;961.72
1002;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;28;35;26;594.45;1148.96;2123.94;1559.64;1640.05;8533.05;2203.95;3391.96;16765.84;1420.49;5433.58;904.36;2225.30;1421.98;4985.16;4871.73;1449.09;1028.77
1003;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;28;35;26;432.62;1085.08;2422.83;775.95;3713.03;2157.94;4060.54;4703.90;25047.95;1713.69;3060.25;1361.50;1988.19;1439.53;2961.08;8500.31;1803.96;844.85
1004;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;35;26;611.52;1059.91;1918.27;1545.88;3742.84;10877.10;925.89;1355.93;14274.71;1161.55;5133.12;529.80;2216.86;1598.23;3877.80;4806.72;1442.75;713.62
1005;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;28;35;26;868.49;1637.78;4014.34;2003.54;3609.46;13397.39;1313.58;1578.52;10829.05;2417.08;3219.08;459.40;1857.74;1271.25;3703.38;3958.14;2238.41;642.74
1006;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;35;26;513.94;1286.41;4371.85;1368.67;4992.44;10854.54;1032.44;1112.95;16921.89;1262.39;2779.01;520.32;2294.36;1473.02;2351.02;6580.09;1336.43;507.68
1007;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;35;26;573.30;830.51;1799.10;818.10;2774.90;7334.59;1553.78;1656.82;19282.02;699.97;4618.19;764.91;2219.93;1488.18;4909.72;6195.60;1128.01;625.50
1008;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;26;319.59;1021.19;2229.66;1995.79;3971.60;2969.37;5390.38;6337.66;23091.04;1625.09;3316.20;1713.95;1343.62;617.28;3107.92;2571.50;1958.17;1238.54
1009;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;26;404.16;512.05;2776.50;466.26;4259.97;2915.79;772.38;884.46;12399.82;2004.94;2766.87;229.25;1927.57;1758.54;2420.79;8566.45;1923.66;359.21
1010;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;26;445.63;1047.33;996.62;1343.72;1315.92;5929.57;1094.45;1292.10;18260.28;612.84;5064.33;550.56;2213.02;1548.79;3655.52;7236.98;452.75;618.79
1011;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;27;2103.74;3206.84;6446.78;1760.94;4723.44;13761.87;919.27;1536.14;3859.14;1759.70;1747.12;340.71;981.43;547.90;1903.20;907.99;1703.27;1033.56
1012;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;27;1205.16;1958.17;6177.68;1558.78;4648.93;12423.82;1011.98;1292.10;5252.21;841.92;1837.16;397.58;1199.36;706.60;1328.02;1206.16;1327.98;868.80
1013;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;37;27;537.52;878.90;7503.94;631.43;8840.34;3561.55;1382.81;1318.92;20347.04;2753.36;1132.04;624.12;2236.81;1735.41;835.59;8633.71;2655.95;432.01
1014;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;36;27;560.29;1203.17;4346.87;695.09;4473.08;2012.71;3063.02;2445.81;20996.31;1314.76;3011.69;1035.23;2063.39;1756.14;3506.25;9672.84;1703.27;467.45
1015;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;1044.14;2127.57;2944.68;1237.05;2488.77;8196.07;2467.63;3252.50;15652.97;1674.04;4539.28;930.53;1955.20;1306.34;3922.42;5257.35;1811.00;957.88
1016;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;29;37;27;757.09;1147.03;2115.29;1181.99;1616.95;7977.53;2166.63;3279.86;17868.45;1479.23;6216.60;856.98;2270.57;1398.85;4901.60;4454.73;1819.45;1034.52
1017;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;776.60;1191.55;2456.47;1077.90;1282.39;7530.57;2253.32;2645.34;13390.80;2017.17;7323.35;783.42;1583.03;1122.11;5548.17;5020.82;1963.80;805.58
1018;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;1497.91;2733.51;2426.67;1556.20;1314.43;12224.31;1383.41;2190.51;7647.65;2149.82;5191.80;542.89;1310.63;762.43;4828.59;2049.13;2365.85;1107.31
1019;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;409.85;967.96;4651.52;675.30;4461.90;3103.31;2666.29;2490.33;17961.85;741.57;1165.42;941.82;1922.97;1499.34;683.89;8229.04;775.94;616.88
1020;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;1345.84;3581.44;3711.61;2161.82;2817.37;10884.85;1764.49;2842.19;8372.10;1191.41;4371.35;655.25;1161.76;706.60;3739.89;2767.67;1377.26;1079.54
1021;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;27;1356.41;3288.15;3671.24;2434.52;3331.52;11376.22;1518.26;2753.15;5317.14;1273.64;3947.47;560.49;966.86;539.92;3752.87;1336.20;1484.29;1257.70
1022;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;28;1039.26;1855.57;1426.21;1307.59;1531.26;10313.12;2035.39;2592.24;12192.51;992.19;4325.82;781.61;1552.34;1006.47;4689.06;3683.51;1547.66;963.63
1023;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;28;522.89;1162.51;3052.32;681.32;4163.84;1922.47;4066.56;4267.84;27622.22;875.69;2155.83;1484.25;1927.57;1445.11;1500.01;8692.00;1346.99;663.81
1024;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;30;37;28;1300.30;3098.43;5279.09;2241.83;3868.77;9659.60;2172.65;3184.92;11383.77;1437.13;3942.41;799.21;1466.40;936.29;3089.26;3847.17;1568.79;1051.76
1025;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;1768.70;4380.00;1700.11;2887.02;1010.41;12904.61;2385.76;3763.12;6989.28;603.05;6211.54;808.24;1073.52;535.93;5109.29;1405.70;489.37;1290.27
1026;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;37;28;1375.93;1429.67;2084.54;1451.25;1718.29;11589.13;795.25;902.70;4225.92;1515.45;5560.04;258.58;1101.14;729.73;4748.28;1368.70;1808.19;721.29
1027;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;859.55;1099.60;7160.85;1034.03;7012.51;7637.02;1496.59;1750.15;13397.63;1738.17;1637.86;689.10;2048.04;1371.74;1283.41;4557.86;1722.99;837.19
1028;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;1247.44;1330.94;2653.48;1354.90;4611.67;12005.77;1223.88;1529.17;12949.98;1492.44;3582.26;581.25;1916.06;1291.99;2553.02;3608.40;1623.71;878.38
1029;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;693.66;1080.24;2484.34;1601.80;2769.69;13520.06;797.66;1164.98;13348.65;1791.03;3924.20;479.71;2283.62;1528.85;3803.98;3994.01;1750.45;901.37
1030;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;1182.39;2674.46;2870.68;1960.52;3711.54;9785.79;2786.09;3658.53;14929.67;850.24;5616.69;1022.14;1760.29;1160.39;3900.52;4590.37;1594.13;1013.44
1031;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;1339.33;2268.89;4823.55;1692.12;4175.76;12540.85;1574.25;2615.84;7962.03;1442.03;2695.04;619.15;1334.41;720.16;2681.20;1768.89;1954.65;1294.10
1032;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;495.24;1118.96;2836.08;660.68;3280.85;2100.83;3649.37;3950.31;23874.71;946.67;4273.22;1318.63;1980.52;1531.24;3059.24;9253.60;1370.93;747.15
1033;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;1562.96;3590.15;2279.63;3154.56;1694.45;13907.09;2548.90;4129.99;8055.44;858.56;5531.71;880.89;1249.24;632.43;4607.93;1456.14;1298.40;1307.51
1034;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;28;879.07;1767.49;1676.09;1261.13;1251.09;9626.47;2348.43;2990.76;14845.38;954.99;5437.63;922.86;2046.51;1236.96;5004.63;4070.24;1478.66;899.45
1035;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;29;474.91;853.74;8124.79;671.86;6518.48;4518.91;1952.91;1942.71;17174.76;1857.11;1458.80;856.52;2182.33;1520.87;1331.27;6539.73;2106.03;721.29
1036;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;29;1725.60;1618.42;3212.82;1646.53;2604.26;9970.50;924.68;932.73;5047.18;626.05;4880.21;256.78;1208.57;827.83;3521.66;1624.28;1071.68;553.66
1037;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;32;38;29;470.03;915.69;1726.06;750.14;2683.25;4920.74;1935.46;2304.75;16531.19;537.46;3952.52;765.37;2121.71;1563.14;2790.72;6812.13;416.84;720.33
1038;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;29;721.30;1114.12;3024.45;995.32;3005.89;5931.68;2810.78;3358.70;17448.13;1095.96;3856.42;966.18;1728.06;1219.41;2793.15;6048.75;1263.20;822.82
1039;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;39;29;1343.40;2720.92;1896.17;1757.50;1903.83;14195.43;2278.00;3400.00;8812.91;1139.03;4797.25;855.17;1399.64;685.07;4095.22;1414.66;1426.55;1196.40
1040;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;38;29;881.50;1895.26;3556.88;1243.93;2853.89;6647.23;2719.27;3420.39;17009.59;1186.03;4161.94;949.04;1610.66;1109.35;3900.52;5907.51;1392.05;916.70
1041;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;32;39;29;1005.11;1762.65;2158.54;1305.01;1435.88;9062.49;2409.84;3353.88;14652.88;1397.97;5972.79;860.13;1692.76;1102.18;5072.78;4588.13;1651.87;1024.94
1042;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;32;39;29;524.51;980.54;2390.15;916.17;1198.93;6272.19;2399.60;2732.23;16703.19;725.91;6167.03;953.55;1983.59;1340.63;4942.98;5306.67;1043.51;845.81
1043;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;31;39;29;1491.40;2816.75;4086.42;1951.06;3935.83;17645.59;854.85;1079.70;4024.30;955.48;4468.47;300.10;1010.59;615.69;3206.08;957.31;1798.33;850.60
1044;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;32;39;29;436.69;1057.01;5341.56;692.51;3945.52;2362.38;2483.28;2187.29;18090.56;1298.61;3655.10;862.39;1579.20;1352.60;2835.34;9133.66;1682.15;531.63
1045;01|1|1;1To1Ri1Re4Ta;1To;1Ri;1Re;4Ta;4.92;32;39;29;472.47;1057.98;4301.70;654.65;2835.26;2537.21;3531.38;4158.96;23759.67;931.00;3918.13;1215.29;2110.97;1536.03;3106.30;8255.94;1358.25;749.07
